Location,Date,Doy,Tmax,Tmin,Radiation,ET0,GrowingDegreeDaysRate,GrowingDegreeDays,FloweringDOY,MaturityDOY,Trate,cumT,LightInterception, LeafAreaIndex, AGBrate, AGBstate,Yield
Aliartos,8/19/2014 12:00:00 AM,231, 31.01, 19.97, 25.2, 5.34934782674168, 15.49, 1635.7, 176, 218,5.20902946893234,434.050746644143,12.2694903069194,7.28063221108718,179.40633197477,15487.4861731416,8322.52639341844
Aliartos,8/20/2014 12:00:00 AM,232, 34.65, 20.99, 24.4, 6.16810530126716, 17.82, 1653.52, 176, 218,6.00152900994952,440.052275654093,11.8705259306034,7.22238715339848,186.802989922848,15674.2891630644,8462.62863586058
Aliartos,8/21/2014 12:00:00 AM,233, 37.31, 22.65, 24.3, 6.71653935084335, 19.98, 1673.5, 176, 218,6.52983538441866,446.582111038511,11.8122586314818,7.16460805617129,148.678337280808,15822.9675003452,8574.13738882119
Aliartos,8/22/2014 12:00:00 AM,234, 38.75, 25.35, 23.2, 6.38820308139833, 22.05, 1695.55, 176, 218,6.20546338721805,452.787574425729,11.2681726573997,7.10729119172192,117.384320150351,15940.3518204956,8662.17562893395
Aliartos,8/23/2014 12:00:00 AM,235, 37.77, 23.92, 24.2, 6.60864415652859, 20.845, 1716.395, 176, 218,6.41414703557173,459.201721461301,11.7438883517048,7.05043286218814,128.950150848118,16069.3019713437,8758.88824207004
Aliartos,8/24/2014 12:00:00 AM,236, 38.03, 23.15, 24.4, 6.89380144026146, 20.59, 1736.985, 176, 218,6.68510865466311,465.886830115964,11.8306751788019,6.99402939929064,138.137486736927,16207.4394580806,8862.49135712273
Aliartos,8/25/2014 12:00:00 AM,237, 33.99, 23.49, 22.6, 5.05581865913584, 18.74, 1755.725, 176, 218,4.89842398692807,470.785254102892,10.9482152711838,6.93807716409632,166.516753141636,16373.9562112223,8987.37892197896
Aliartos,8/26/2014 12:00:00 AM,238, 32.36, 22.46, 23.8, 4.99536875601485, 17.41, 1773.135, 176, 218,4.8354796895784,475.620733792471,11.5191112241108,6.88257254678354,172.297537830255,16546.2537490525,9116.60207535165
Aliartos,8/27/2014 12:00:00 AM,239, 35.82, 23.84, 23.6, 5.81731009178992, 19.83, 1792.965, 176, 218,5.62591549146739,481.246649283938,11.4117696584555,6.82751196640928,146.436701436508,16692.690450489,9226.42960142903
Aliartos,8/28/2014 12:00:00 AM,240, 33.87, 23.49, 23.3, 5.1727556056037, 18.68, 1811.645, 176, 218,4.99785551687778,486.244504800816,11.2560927310292,6.772891870678,161.476540667145,16854.1669911562,9347.53700692939
Aliartos,8/29/2014 12:00:00 AM,241, 30.1, 22.49, 20.4, 3.6167284079714, 16.295, 1827.94, 176, 218,3.49108211338083,489.735586914197,9.84564875759009,6.71870873571258,192.830938598443,17046.9979297546,9492.16021087823
Aliartos,8/30/2014 12:00:00 AM,242, 28.92, 20.9, 23, 4.04630464741274, 14.91, 1842.85, 176, 218,3.90190572297636,493.637492637173,11.089603903878,6.66495906582688,185.713549690043,17232.7114794447,9631.44537314576
Aliartos,8/31/2014 12:00:00 AM,243, 30.01, 19.93, 22.8, 4.54444061550799, 14.97, 1857.82, 176, 218,4.37788317707711,498.01537581425,10.982180743735,6.61163939330026,208.345933344109,17441.0574127888,9787.70482315384
Aliartos,9/1/2014 12:00:00 AM,244, 31.66, 21.29, 22.6, 4.75317478166921, 16.475, 1874.295, 176, 218,4.57429840935279,502.589674223603,10.8747467534813,6.55874627815386,185.66749319877,17626.7249059876,9926.95544305292
Aliartos,9/2/2014 12:00:00 AM,245, 29.97, 21.31, 13, 2.42871404791846, 15.64, 1889.935, 176, 218,2.33488457246367,504.924558796067,6.24888291564053,6.50627630792863,195.20170422499,17821.9266102125,10073.3567212217
Aliartos,9/3/2014 12:00:00 AM,246, 30.03, 20.26, 21.4, 4.21274136861319, 15.145, 1905.08, 176, 218,4.04569760720098,508.970256403268,10.2757232427257,6.4542260974652,116.0339446398,17937.9605548523,10160.3821797015
Aliartos,9/4/2014 12:00:00 AM,247, 30.6, 19.88, 21.1, 4.37947083191938, 15.24, 1920.32, 176, 218,4.20127430285411,513.171530706122,10.1207304709198,6.40259228868548,189.587093828288,18127.5476486806,10302.5725000727
Aliartos,9/5/2014 12:00:00 AM,248, 30.56, 20.88, 19.2, 3.8167314092061, 15.72, 1936.04, 176, 218,3.65740357847076,516.828934284592,9.19925207957521,6.35137155037599,180.655038905918,18308.2026875866,10438.0637792522
Aliartos,9/6/2014 12:00:00 AM,249, 29.88, 20.91, 18.4, 3.4811848657043, 15.395, 1951.435, 176, 218,3.3321250453171,520.16105932991,8.80606793363019,6.30056057797299,167.943845777745,18476.1465333643,10564.0216635855
Aliartos,9/7/2014 12:00:00 AM,250, 27.6, 20.81, 13.4, 2.11732811049162, 14.205, 1965.64, 176, 218,2.0243529653517,522.185412295261,6.4057926594604,6.2501560933492,173.864803764611,18650.0113371289,10694.4202664089
Aliartos,9/8/2014 12:00:00 AM,251, 28.04, 19.57, 19.9, 3.50058132046566, 13.805, 1979.445, 176, 218,3.34297395635127,525.528386251613,9.50201918499367,6.20015484460241,129.677265149952,18779.6886022789,10791.6782152714
Aliartos,9/9/2014 12:00:00 AM,252, 26.58, 20.1, 19.5, 2.93586319193545, 13.34, 1992.785, 176, 218,2.80036206068812,528.328748312301,9.30000081976212,6.15055360584559,197.879549527493,18977.5681518064,10940.087877417
Aliartos,9/10/2014 12:00:00 AM,253, 28.71, 19.41, 19.8, 3.68836799594902, 14.06, 2006.845, 176, 218,3.51389590821294,531.842644220514,9.43169703498018,6.10134917699882,185.30251633376,19162.8706681401,11079.0647646673
Aliartos,9/11/2014 12:00:00 AM,254, 29.69, 20.73, 21.3, 4.00820450328091, 15.21, 2022.055, 176, 218,3.81391885820567,535.656563078719,10.1337733158681,6.05253838358283,174.368498934196,19337.2391670743,11209.841138868
Aliartos,9/12/2014 12:00:00 AM,255, 30.25, 21.13, 20.4, 3.92384389630218, 15.69, 2037.745, 176, 218,3.72898649808253,539.385549576802,9.69346979279338,6.00411807651417,181.267870187591,19518.5070372619,11345.7920415087
Aliartos,9/13/2014 12:00:00 AM,256, 31, 21.1, 20.4, 4.13946155496914, 16.05, 2053.795, 176, 218,3.92889991573489,543.314449492537,9.68115746657651,5.95608513190206,169.029879511835,19687.5369167737,11472.5644511425
Aliartos,9/14/2014 12:00:00 AM,257, 29.62, 20.79, 19.8, 3.69625085058586, 15.205, 2069, 176, 218,3.50370080907138,546.818150301608,9.38427596284726,5.90843645084684,179.040905897499,19866.5778226712,11606.8451305657
Aliartos,9/15/2014 12:00:00 AM,258, 29.02, 20.45, 17.4, 3.15742184352019, 14.735, 2083.735, 176, 218,2.98900760977695,549.807157911385,8.23594929465217,5.86116895924007,179.063715716079,20045.6415383873,11741.1429173527
Aliartos,9/16/2014 12:00:00 AM,259, 27.51, 19.72, 18.5, 3.09541445719202, 13.615, 2097.35, 176, 218,2.92639103735731,552.733548948742,8.74490879005285,5.81427960756615,168.682536491095,20214.3240748784,11867.6548197211
Aliartos,9/17/2014 12:00:00 AM,260, 25.81, 18.6, 15.6, 2.40827100937768, 12.205, 2109.555, 176, 218,2.27367447623127,555.007223424974,7.36406361474522,5.76776537070562,194.519564898738,20408.8436397771,12013.5444933951
Aliartos,9/18/2014 12:00:00 AM,261, 25.65, 18.16, 13.7, 2.14015014177578, 11.905, 2121.46, 176, 218,2.01774704852775,557.024970473501,6.45822319313854,5.72162324773997,166.565913886018,20575.4095536632,12138.4689288096
Aliartos,9/19/2014 12:00:00 AM,262, 26.28, 17.8, 17.6, 2.95051558750708, 12.04, 2133.5, 176, 218,2.77785805034592,559.802828523847,8.28504378914264,5.67585026175805,144.98711068596,20720.3966643491,12247.2092618241
Aliartos,9/20/2014 12:00:00 AM,263, 29.31, 19.43, 19.3, 3.74585180077239, 14.37, 2147.87, 176, 218,3.52161949576348,563.324448019611,9.07233653160282,5.63044345966399,161.869043030374,20882.2657073795,12368.6110440969
Aliartos,9/21/2014 12:00:00 AM,264, 31.51, 20.12, 19.1, 4.15850898010159, 15.815, 2163.685, 176, 218,3.90390433904584,567.228352358657,8.96530141362759,5.58539991198668,160.863867125982,21043.1295745055,12489.2589444414
Aliartos,9/22/2014 12:00:00 AM,265, 32.02, 21.13, 18.8, 4.07076681259843, 16.575, 2180.26, 176, 218,3.81590326094545,571.044255619602,8.81148252999322,5.54071671269078,150.448964347438,21193.5785388529,12602.0956677019
Aliartos,9/23/2014 12:00:00 AM,266, 32.37, 20.39, 17.1, 3.88226422414721, 16.38, 2196.64, 176, 218,3.63375540465019,574.678011024252,8.00270329786317,5.49639097898926,150.015490073135,21343.5940289261,12714.6072852568
Aliartos,9/24/2014 12:00:00 AM,267, 26.81, 17.45, 17.9, 3.17379316281309, 12.13, 2208.77, 176, 218,2.9661184847997,577.644129509052,8.36436373674319,5.45241985115734,178.760384916019,21522.3544138421,12848.6775739438
Aliartos,9/25/2014 12:00:00 AM,268, 28.19, 19.03, 16.8, 3.06665196775896, 13.61, 2222.38, 176, 218,2.86156350021119,580.505693009263,7.83823324410034,5.40880049234808,171.364902056526,21693.7193158986,12977.2012504862
Aliartos,9/26/2014 12:00:00 AM,269, 26.41, 16.61, 16.5, 2.94751291923509, 11.51, 2233.89, 176, 218,2.7460808958962,583.251773905159,7.68619782573264,5.3655300884093,181.161165854269,21874.8804817529,13113.0721248769
Aliartos,9/27/2014 12:00:00 AM,270, 19.16, 14.15, 7.5, 0.803255101497691, 6.655, 2240.545, 176, 218,0.747170043836757,583.998943948996,3.48816665983651,5.32260584770202,177.647247247246,22052.5277290001,13246.3075603123
Aliartos,9/28/2014 12:00:00 AM,271, 22.3, 14.92, 12.2, 1.71279435511914, 8.61, 2249.155, 176, 218,1.5906298008855,585.589573749882,5.66491929191736,5.28002500092041,80.6202519254715,22133.1479809256,13306.7727492564
Aliartos,9/29/2014 12:00:00 AM,272, 22.42, 15.21, 17.6, 2.45589980326217, 8.815, 2257.97, 176, 218,2.27699459706291,587.866568346945,8.1589454209564,5.23778480091304,130.93044713444,22264.07842806,13404.9705846073
Aliartos,9/30/2014 12:00:00 AM,273, 24.48, 14.37, 18.4, 3.14460991672794, 9.425, 2267.395, 176, 218,2.91068414098689,590.777252487931,8.51561713732143,5.19588252250574,188.573626041855,22452.6520541019,13546.4008041387
Aliartos,10/1/2014 12:00:00 AM,274, 26.11, 14.17, 18.6, 3.5613779804136, 10.14, 2277.535, 176, 218,3.29088528580229,594.068137773734,8.59364923529037,5.15431546232569,211.400195434005,22664.0522495359,13704.9509507142
Aliartos,10/2/2014 12:00:00 AM,275, 25.07, 14.94, 17.6, 3.0641213941619, 10.005, 2287.54, 176, 218,2.8265482194034,596.894685993137,8.11770198731091,5.11308093862709,214.787520574539,22878.8397701104,13866.0415911451
Aliartos,10/3/2014 12:00:00 AM,276, 21.58, 15.69, 10.3, 1.28275053404928, 8.635, 2296.175, 176, 218,1.18123886472409,598.075924857861,4.74244990888881,5.07217629111807,202.891814045352,23081.7315841558,14018.2104516791
Aliartos,10/4/2014 12:00:00 AM,277, 20.7, 14.2, 10.2, 1.28853748799368, 7.45, 2303.625, 176, 218,1.18447790135006,599.260402759211,4.68813469004398,5.03159888078913,118.53160741029,23200.2631915661,14107.1091572368
Aliartos,10/5/2014 12:00:00 AM,278, 20.27, 13.87, 6.5, 0.804154460270882, 7.07, 2310.695, 176, 218,0.737892344969515,599.998295104181,2.98220085770972,4.99134608974282,117.174066409287,23317.4372579754,14194.9897070438
Aliartos,10/6/2014 12:00:00 AM,279, 22.09, 15.17, 10.6, 1.43846484109913, 8.63, 2319.325, 176, 218,1.3175454564708,601.315840560652,4.8544745201833,4.95141532102487,74.5363826873824,23391.9736406627,14250.8919940593
Aliartos,10/7/2014 12:00:00 AM,280, 23.84, 17.89, 7.3, 0.978765071872192, 10.865, 2330.19, 176, 218,0.894842916529403,602.210683477181,3.33703841626137,4.91180399845667,116.112962429634,23508.0866030924,14337.9767158815
Aliartos,10/8/2014 12:00:00 AM,281, 22.22, 16.41, 13.3, 1.67991500381475, 9.315, 2339.505, 176, 218,1.53301623604561,603.743699713227,6.06849629091562,4.87250956646902,79.8177876189515,23587.9043907113,14397.8400565957
Aliartos,10/9/2014 12:00:00 AM,282, 22.44, 15.4, 15.3, 2.11471163879159, 8.92, 2348.425, 176, 218,1.92615300818633,605.669852721413,6.96788642116967,4.83352948993727,145.150845658338,23733.0552363697,14506.7031908395
Aliartos,10/10/2014 12:00:00 AM,283, 22.78, 14.92, 15.3, 2.23913907069245, 8.85, 2357.275, 176, 218,2.03558816986538,607.705440891278,6.95457004135723,4.79486125401777,166.663133336352,23899.718369706,14631.7005408417
Aliartos,10/11/2014 12:00:00 AM,284, 23.42, 14.15, 16.3, 2.60438393238285, 8.785, 2366.06, 176, 218,2.36304549570755,610.068486386986,7.3947702374265,4.75650236398563,166.344622176713,24066.0629918827,14756.4590074743
Aliartos,10/12/2014 12:00:00 AM,285, 24.14, 13.45, 16.2, 2.80088940210419, 8.795, 2374.855, 176, 218,2.53635610858459,612.604842495571,7.33498597413412,4.71845034507374,176.873660616445,24242.9366524992,14889.1142529366
Aliartos,10/13/2014 12:00:00 AM,286, 24.98, 14.79, 15.8, 2.74983683735981, 9.885, 2384.74, 176, 218,2.48517696902025,615.090019464591,7.13965926578757,4.68070274231315,175.443695768821,24418.380348268,15020.6970247632
Aliartos,10/14/2014 12:00:00 AM,287, 26.59, 15.48, 15.6, 2.94540295502654, 11.035, 2395.775, 176, 218,2.65656311337159,617.746582577962,7.03509591070934,4.64325712037465,169.254547469577,24587.6348957376,15147.6379353654
Aliartos,10/15/2014 12:00:00 AM,288, 27.86, 17.19, 15, 2.8886079490417, 12.525, 2408.3, 176, 218,2.6000273398617,620.346609917824,6.75072747599131,4.60611106341165,153.672876299557,24741.3077720371,15262.8925925901
Aliartos,10/16/2014 12:00:00 AM,289, 29.45, 18.64, 12.5, 2.5262969873472, 14.045, 2422.345, 176, 218,2.26921918274132,622.615829100565,5.61399548951134,4.56926217490436,134.634821099302,24875.9425931364,15363.8687084146
Aliartos,10/17/2014 12:00:00 AM,290, 26.35, 18.55, 11.1, 1.79965880847479, 12.45, 2434.795, 176, 218,1.61314629442093,624.228975394986,4.97481072071865,4.53270807750512,123.157026051155,24999.0996191876,15456.2364779529
Aliartos,10/18/2014 12:00:00 AM,291, 28.05, 18.06, 14.5, 2.73300366753797, 13.055, 2447.85, 176, 218,2.44457917671808,626.673554571704,6.48487934418765,4.49644641288508,105.372709578222,25104.4723287658,15535.2660101366
Aliartos,10/19/2014 12:00:00 AM,292, 20.28, 12.77, 13.2, 1.74778320518581, 6.525, 2454.375, 176, 218,1.55998535802527,628.23353992973,5.8908355066109,4.460474841582,137.357850609075,25241.8301793749,15638.2843980934
Aliartos,10/20/2014 12:00:00 AM,293, 22.22, 11.67, 14.8, 2.39524536497931, 6.945, 2461.32, 176, 218,2.13324512177643,630.366785051506,6.59056234152525,4.42479104284934,124.775259574402,25366.6054389493,15731.8658427742
Aliartos,10/21/2014 12:00:00 AM,294, 24.78, 13.5, 14.9, 2.68242321567861, 9.14, 2470.46, 176, 218,2.38377107330544,632.750556124812,6.62054160295237,4.38939271450655,139.596348596432,25506.2017875457,15836.5631042215
Aliartos,10/22/2014 12:00:00 AM,295, 24.57, 13.78, 14.1, 2.4791317533646, 9.175, 2479.635, 176, 218,2.19822440551307,634.948780530325,6.25117323346548,4.3542775727905,140.231346827535,25646.4331343733,15941.7366143422
Aliartos,10/23/2014 12:00:00 AM,296, 19.79, 11.7, 7.5, 1.00693330626564, 5.745, 2485.38, 176, 218,0.890834340062597,635.839614870387,3.31762665357047,4.31944335220817,132.407663051341,25778.8407974246,16041.0423616307
Aliartos,10/24/2014 12:00:00 AM,297, 18.28, 11.79, 1.7, 0.197531944997112, 5.035, 2490.415, 176, 218,0.174359672442905,636.01397454283,0.750287360247662,4.28488780539051,70.2714795559396,25849.1122769805,16093.7459712976
Aliartos,10/25/2014 12:00:00 AM,298, 17.15, 11.69, 5.4, 0.559335500009707, 4.42, 2494.835, 176, 218,0.49258611255336,636.506560655384,2.377790259819,4.25060870294738,15.8920241492458,25865.0043011298,16105.6649894096
Aliartos,10/26/2014 12:00:00 AM,299, 13.66, 11.71, 2.3, 0.130227874732149, 2.685, 2497.52, 176, 218,0.114420384676765,636.62098104006,1.01040919733136,4.21660383332381,50.3645699407912,25915.3688710706,16143.4384168652
Aliartos,4/30/2015 12:00:00 AM,120, 20.45, 12.22, 19, 2.62736506804618, 6.335, 6.335, 0, 0,0.00131335416811946,0.00131335416811946,0.00474881269789174,0,0,0,0
Aliartos,5/1/2015 12:00:00 AM,121, 23.01, 11.35, 24.7, 4.26024356580909, 7.18, 13.515, 0, 0,0.00212958934120271,0.00344294350932217,0.00617345650725926,0,0,0,0
Aliartos,5/2/2015 12:00:00 AM,122, 22.67, 11.35, 20.2, 3.40780392384436, 7.01, 20.525, 0, 0,0.00170347605741867,0.00514641956674085,0.00504873771039016,0,0,0,0
Aliartos,5/3/2015 12:00:00 AM,123, 24.63, 12.75, 24.3, 4.44175066947517, 8.69, 29.215, 0, 0,0.00222032020842872,0.00736673977516957,0.00607348150309311,0,0,0,0
Aliartos,5/4/2015 12:00:00 AM,124, 26.48, 15.79, 25.5, 4.72679596605547, 11.135, 40.35, 0, 0,0.00324235041675519,0.0106090901919248,0.00874587524202511,0.000372372742806518,0.143220285694815,0.143220285694815,0
Aliartos,5/5/2015 12:00:00 AM,125, 27.84, 16.73, 25.3, 4.94865168271514, 12.285, 52.635, 0, 0,0.00463942552522463,0.0152485157171494,0.0118595400640304,0.000875905577522061,0.193666474890593,0.336886760585408,0
Aliartos,5/6/2015 12:00:00 AM,126, 30.72, 18.72, 25.8, 5.62100817452166, 14.72, 67.355, 0, 0,0.00692320490463668,0.0221717206217861,0.0158884919745582,0.00146485033710181,0.22651721522298,0.563403975808388,0
Aliartos,5/7/2015 12:00:00 AM,127, 31.21, 19.35, 25.9, 5.68780348446177, 15.28, 82.635, 0, 0,0.00916406698545759,0.0313357876072437,0.0208647622559178,0.00222495579316467,0.29234825233187,0.855752228140258,0
Aliartos,5/8/2015 12:00:00 AM,128, 25.67, 16.59, 25.2, 4.27125056086286, 11.13, 93.765, 0, 0,0.00960918313548038,0.040944970742724,0.0283466647020103,0.00350453950041447,0.492147579711462,1.34789980785172,0
Aliartos,5/9/2015 12:00:00 AM,129, 24.81, 15.36, 25.1, 4.21644681660201, 10.085, 103.85, 0, 0,0.0133433803483603,0.0542883510910843,0.039715767957172,0.00533924193992121,0.705654784425668,2.05355459227739,0
Aliartos,5/10/2015 12:00:00 AM,130, 21.88, 14.78, 25.3, 3.44801589561037, 8.33, 112.18, 0, 0,0.0153263939360602,0.0696147450271446,0.0562291152827882,0.00790979537623922,0.98867439858385,3.04222899086124,0
Aliartos,5/11/2015 12:00:00 AM,131, 18.29, 13.68, 6.8, 0.681076082486087, 5.985, 118.165, 0, 0,0.00426008542438578,0.0738748304515303,0.021266773001396,0.0115491545765236,1.39975353857091,4.44198252943215,0
Aliartos,5/12/2015 12:00:00 AM,132, 20.5, 14.01, 20.3, 2.5458914731081, 7.255, 125.42, 0, 0,0.0176649881045623,0.0915398185560927,0.0704270512530582,0.0129256198755727,0.529409730403501,4.97139225983565,0
Aliartos,5/13/2015 12:00:00 AM,133, 23.26, 13.21, 27, 4.43324525433449, 8.235, 133.655, 0, 0,0.0407831330147504,0.132322951570843,0.124191707003086,0.0174839227341128,1.75319340713082,6.72458566696646,0
Aliartos,5/14/2015 12:00:00 AM,134, 26.76, 14.46, 27, 5.32890031682432, 10.61, 144.265, 0, 0,0.0696430616907743,0.201966013261617,0.176430647399639,0.0253101736301798,3.0100964984873,9.73468216545376,0
Aliartos,5/15/2015 12:00:00 AM,135, 29.37, 14.13, 26.8, 6.16569854787257, 11.75, 156.015, 0, 0,0.11233497111661,0.314300984378227,0.244139184112717,0.0357747164040709,4.02482414380426,13.759506309258,0
Aliartos,5/16/2015 12:00:00 AM,136, 28.6, 15.94, 26.6, 5.59156255544554, 12.27, 168.285, 0, 0,0.140353322058306,0.454654306436533,0.333842135336126,0.0498426265406059,5.41073466789809,19.1702409771561,0
Aliartos,5/17/2015 12:00:00 AM,137, 28.88, 15.75, 26.9, 5.77822659185986, 12.315, 180.6, 0, 0,0.198825121281842,0.653479427718375,0.462805990510667,0.0690306205717189,7.37999770427423,26.5502386814303,0
Aliartos,5/18/2015 12:00:00 AM,138, 28.61, 15.22, 27.3, 5.86385038510967, 11.915, 192.515, 0, 0,0.278259980218093,0.931739407936468,0.647739706937617,0.0962326211714715,10.4623079229818,37.0125466044121,0
Aliartos,5/19/2015 12:00:00 AM,139, 27.48, 16.28, 24.1, 4.68171856396587, 11.88, 204.395, 0, 0,0.306413480294515,1.23815288823098,0.788659631522402,0.134378012513028,14.671304362137,51.6838509665491,0
Aliartos,5/20/2015 12:00:00 AM,140, 25, 15.46, 22.7, 3.84968068630396, 10.23, 214.625, 0, 0,0.341966755602958,1.58011964383394,1.00821938035073,0.185051365487421,19.4897511439974,71.1736021105465,0
Aliartos,5/21/2015 12:00:00 AM,141, 29.22, 16.64, 19.3, 4.11634863029309, 12.93, 227.555, 0, 0,0.469096337733281,2.04921598156722,1.09970754804698,0.240984856160829,21.5128810282338,92.6864831387803,0
Aliartos,5/22/2015 12:00:00 AM,142, 29.04, 18.25, 15.6, 3.11621342507692, 13.645, 241.2, 0, 0,0.434651585257411,2.48386756682463,1.08794934831016,0.299438436242831,22.4821461853855,115.168629324166,0
Aliartos,5/23/2015 12:00:00 AM,143, 29.15, 16.72, 27.7, 5.86940877894269, 12.935, 254.135, 0, 0,0.96877187944518,3.45263944626981,2.28600375875213,0.359777467036798,23.2073195361411,138.375948860307,0
Aliartos,5/24/2015 12:00:00 AM,144, 26.4, 14.94, 23.9, 4.5425951904846, 10.67, 264.805, 0, 0,1.01257529335188,4.46521473962169,2.66373609096875,0.503389938171003,55.2355658208484,193.611514681155,0
Aliartos,5/25/2015 12:00:00 AM,145, 26.98, 14.63, 27.6, 5.49052620503907, 10.805, 275.61, 0, 0,1.56405069556432,6.02926543518601,3.93111676235666,0.669563784535975,63.9130178326815,257.524532513837,0
Aliartos,5/26/2015 12:00:00 AM,146, 28.2, 14.47, 27.3, 5.85154486907153, 11.335, 286.945, 0, 0,2.13724356597215,8.16650900115815,4.98558505971924,0.908030241236483,91.7178679617338,349.24240047557,0
Aliartos,5/27/2015 12:00:00 AM,147, 25.63, 16.1, 24.7, 4.26537586528357, 10.865, 297.81, 0, 0,1.94671099551815,10.1132199966763,5.63652103682797,1.2180775441191,119.24896264716,468.49136312273,0
Aliartos,5/28/2015 12:00:00 AM,148, 20.73, 13.99, 7.7, 0.988885464619837, 7.36, 305.17, 0, 0,0.537746397512342,10.6509663941886,2.09359294326206,1.56860574174813,134.818537549629,603.309900672359,0
Aliartos,5/29/2015 12:00:00 AM,149, 20.77, 13.34, 7.8, 1.04517008613563, 7.055, 312.225, 0, 0,0.59840493032344,11.2493713245121,2.23291812425502,1.69880366989842,50.0761262116495,653.386026884008,0
Aliartos,5/30/2015 12:00:00 AM,150, 25, 13.79, 25.3, 4.57416038011085, 9.395, 321.62, 0, 0,2.75005415033881,13.9994254748509,7.60537062780969,1.83766605689819,53.4086103845247,706.794637268533,0
Aliartos,5/31/2015 12:00:00 AM,151, 26.49, 15.59, 27.7, 5.17584249550078, 11.04, 332.66, 0, 0,3.54295873567894,17.5423842105298,9.48057799900373,2.30630899498382,180.24728387909,887.041921147623,0
Aliartos,6/1/2015 12:00:00 AM,152, 26.02, 16.34, 26.1, 4.5874713910827, 11.18, 343.84, 0, 0,3.50447167816463,21.0468558886945,9.96918596352375,2.88618854829288,223.030597426563,1110.07251857419,0
Aliartos,6/2/2015 12:00:00 AM,153, 25.29, 15.83, 27.5, 4.68777090669761, 10.56, 354.4, 0, 0,3.88007017907662,24.9269260677711,11.3808814517959,3.51604171746831,242.251218913627,1352.32373748781,0
Aliartos,6/3/2015 12:00:00 AM,154, 25.86, 17.4, 28.8, 4.76598501587489, 11.63, 366.03, 0, 0,4.18133984510319,29.1082659128743,12.6335465950753,4.19550879234416,261.333490336864,1613.65722782468,0
Aliartos,6/4/2015 12:00:00 AM,155, 28.13, 16.98, 27.3, 5.3905612322152, 12.555, 378.585, 0, 0,4.92835414611961,34.0366200589939,12.4795974290209,4.9117835084852,275.49027543886,1889.14750326354,0
Aliartos,6/5/2015 12:00:00 AM,156, 25.84, 19.3, 21.1, 3.12458551515686, 12.57, 391.155, 0, 0,2.9364436714215,36.9730637304154,9.91474887892181,5.61872150384566,271.899228984794,2161.04673224833,0
Aliartos,6/6/2015 12:00:00 AM,157, 26.11, 19, 13.4, 2.07365996058015, 12.555, 403.71, 0, 0,1.97939164573367,38.952455376149,6.39541886255319,6.18085058497223,216.203492740989,2377.25022498932,0
Aliartos,6/7/2015 12:00:00 AM,158, 23.28, 18.35, 9.2, 1.11549063807728, 10.815, 414.525, 0, 0,1.07394705176819,40.0264024279172,4.42868480424792,6.579612945326,153.370138597604,2530.62036358692,0
Aliartos,6/8/2015 12:00:00 AM,159, 22.78, 16.41, 10.8, 1.44495774250932, 9.595, 424.12, 0, 0,1.3980838026914,41.4244862306086,5.22482582876282,6.85574697872686,106.20539746187,2636.82576104879,0
Aliartos,6/9/2015 12:00:00 AM,160, 26.97, 16.07, 26.5, 5.02006725249191, 11.52, 435.64, 0, 0,4.88086560259948,46.3053518332081,12.8825902087947,7.16955001800236,120.693476644421,2757.51923769321,0
Aliartos,6/10/2015 12:00:00 AM,161, 27.21, 17.79, 23.5, 4.22471804280647, 12.5, 448.14, 0, 0,4.14350432803189,50.44885616124,11.5241242992,7.90224733612756,281.806660817384,3039.3258985106,0
Aliartos,6/11/2015 12:00:00 AM,162, 27.01, 19.69, 21.8, 3.50281578567697, 13.35, 461.49, 0, 0,3.45351701337745,53.9023731746174,10.746592955227,8.52584651226802,239.8458369771,3279.1717354877,0
Aliartos,6/12/2015 12:00:00 AM,163, 28.43, 18.51, 28.4, 5.39293433053703, 13.47, 474.96, 0, 0,5.33606508229685,59.2384382569143,14.0502590101204,9.1031803523052,222.051476937378,3501.22321242508,0
Aliartos,6/13/2015 12:00:00 AM,164, 30.59, 19.14, 28.5, 6.07367215145772, 14.865, 489.825, 0, 0,6.0283375235553,65.2667757804696,14.1436362662488,9.79429503018926,265.813337647715,3767.03655007279,0
Aliartos,6/14/2015 12:00:00 AM,165, 33.63, 20.83, 28.7, 6.90028201682646, 17.23, 507.055, 0, 0,6.8618776215031,72.1286534019727,14.2701332537502,10.3812912943292,225.767793899997,3992.80434397279,0
Aliartos,6/15/2015 12:00:00 AM,166, 35.22, 22.31, 28.7, 7.19094986127372, 18.765, 525.82, 0, 0,7.16010701412476,79.2887604160974,14.2884511274413,10.9023473724234,200.406183882354,4193.21052785514,0
Aliartos,6/16/2015 12:00:00 AM,167, 35.88, 21.31, 28.4, 7.57828242995511, 18.595, 544.415, 0, 0,7.55334029541524,86.8421007115127,14.1532640392147,11.4319666740259,203.699731385585,4396.91025924073,0
Aliartos,6/17/2015 12:00:00 AM,168, 34.29, 23.19, 28.7, 6.61692031626967, 18.74, 563.155, 0, 0,6.60011101053398,93.4422117220467,14.3135459510198,11.949905371541,199.207191351947,4596.11745059267,0
Aliartos,6/18/2015 12:00:00 AM,169, 26.95, 19.05, 6.9, 1.1437677159245, 13, 576.155, 0, 0,1.14181109549731,94.584022817544,3.44409815438936,12.7407287853348,304.162851459172,4900.28030205185,0
